time,f1,f2,f3
10/06/2022 21:00,1.207906296,2.464616886,
10/06/2022 22:00,1.171303075,2.47681796,4.453391898
11/06/2022 0:00,1.195705222,2.464616886,4.367984383
11/06/2022 1:00,1.159102001,2.464616886,4.465592972
11/06/2022 2:00,1.159102001,2.47681796,4.416788677
11/06/2022 3:00,1.390922401,2.47681796,4.416788677
11/06/2022 6:00,1.268911664,2.464616886,4.453391898
11/06/2022 7:00,1.183504148,2.464616886,4.465592972
11/06/2022 8:00,1.177403612,2.464616886,4.416788677
11/06/2022 9:00,1.098096633,2.464616886,4.441190825
11/06/2022 10:00,1.175370099,2.501220107,4.447291362
11/06/2022 11:00,1.155034976,2.484952009,4.447291362
11/06/2022 12:00,1.155034976,2.47681796,4.39238653
11/06/2022 13:00,1.163169026,2.47681796,4.465592972
11/06/2022 14:00,1.138766878,2.47681796,4.506263218
11/06/2022 15:00,1.146900927,2.468683911,4.465592972
11/06/2022 16:00,1.183504148,2.484952009,4.441190825
11/06/2022 17:00,1.142833903,2.501220107,4.447291362
11/06/2022 18:00,1.134699854,2.501220107,4.416788677
11/06/2022 19:00,1.061493411,2.47681796,4.477794046
11/06/2022 20:00,1.085895559,2.47681796,4.514397267
11/06/2022 21:00,1.098096633,2.489019034,4.48999512
11/06/2022 22:00,1.098096633,2.507320644,
12/06/2022 0:00,1.155034976,2.489019034,4.465592972
12/06/2022 1:00,1.171303075,2.470717423,4.48999512
12/06/2022 2:00,1.183504148,2.489019034,4.48999512
12/06/2022 3:00,1.268911664,2.47681796,4.514397267
12/06/2022 4:00,1.195705222,2.489019034,4.465592972
12/06/2022 5:00,1.171303075,2.501220107,4.477794046
12/06/2022 6:00,1.220107369,2.47681796,4.428989751
12/06/2022 7:00,1.171303075,2.495119571,4.465592972
12/06/2022 8:00,1.201805759,2.489019034,4.404587604
12/06/2022 9:00,1.23840898,2.482918497,4.441190825
12/06/2022 10:00,1.189604685,2.489019034,4.398487067
12/06/2022 11:00,1.175370099,2.501220107,4.453391898
12/06/2022 12:00,1.138766878,2.489019034,4.471693509
12/06/2022 13:00,1.146900927,2.505287132,4.441190825
12/06/2022 14:00,1.134699854,2.489019034,4.453391898
12/06/2022 15:00,1.150967952,2.489019034,4.48999512
12/06/2022 16:00,1.150967952,2.505287132,4.502196193
12/06/2022 17:00,1.187571173,2.517488206,4.48999512
12/06/2022 18:00,1.146900927,2.501220107,4.526598341
12/06/2022 19:00,1.14080039,2.519521718,
12/06/2022 20:00,1.171303075,2.501220107,
12/06/2022 21:00,1.146900927,2.513421181,
12/06/2022 22:00,1.159102001,2.550024402,
13/06/2022 0:00,1.183504148,2.550024402,
13/06/2022 1:00,1.098096633,2.550024402,
13/06/2022 2:00,1.171303075,2.562225476,4.526598341
13/06/2022 3:00,1.189604685,2.550024402,4.563201562
13/06/2022 4:00,1.226207906,2.562225476,4.581503172
13/06/2022 5:00,1.179437124,2.57442655,4.67707825
13/06/2022 6:00,1.150967952,2.5662925,4.640475028
13/06/2022 7:00,1.146900927,2.57442655,4.666910688
13/06/2022 8:00,1.163169026,2.582560599,4.673011225
13/06/2022 9:00,1.183504148,2.57442655,4.685212299
13/06/2022 10:00,1.150967952,2.590694648,4.691312836
13/06/2022 11:00,1.191638197,2.590694648,4.752318204
13/06/2022 12:00,1.171303075,2.598828697,4.746217667
13/06/2022 13:00,1.195705222,2.598828697,
13/06/2022 14:00,1.244509517,2.586627623,
13/06/2022 15:00,1.220107369,2.586627623,
13/06/2022 16:00,1.293313812,2.604929234,4.612005857
13/06/2022 17:00,1.153001464,2.586627623,4.770619815
13/06/2022 18:00,1.177403612,2.61916382,4.526598341
13/06/2022 19:00,1.171303075,2.623230844,4.770619815
13/06/2022 20:00,1.110297706,2.623230844,
13/06/2022 21:00,1.098096633,2.635431918,
13/06/2022 22:00,1.165202538,2.643565967,4.758418741
14/06/2022 0:00,1.134699854,2.639498943,4.904831625
14/06/2022 1:00,1.16723605,2.647632992,4.587603709
14/06/2022 2:00,1.138766878,2.647632992,4.843826257
14/06/2022 3:00,1.183504148,2.639498943,4.770619815
14/06/2022 4:00,1.171303075,2.659834065,4.746217667
14/06/2022 5:00,1.183504148,2.655767041,4.843826257
14/06/2022 6:00,1.146900927,2.672035139,4.819424109
14/06/2022 7:00,1.163169026,2.647632992,4.807223036
14/06/2022 8:00,1.089962583,2.208394339,4.831625183
14/06/2022 9:00,1.155034976,2.306002928,
14/06/2022 10:00,1.14080039,2.659834065,4.868228404
14/06/2022 11:00,1.146900927,2.672035139,4.85602733
14/06/2022 12:00,1.165202538,2.684236213,4.917032699
14/06/2022 13:00,1.177403612,2.70863836,5.002440215
14/06/2022 14:00,1.183504148,2.659834065,4.917032699
14/06/2022 15:00,1.146900927,2.702537823,
14/06/2022 16:00,1.171303075,2.696437286,
14/06/2022 17:00,1.098096633,2.714738897,
14/06/2022 18:00,1.134699854,2.70863836,
14/06/2022 19:00,1.098096633,2.70863836,
14/06/2022 20:00,1.073694485,,
14/06/2022 21:00,1.146900927,2.696437286,
14/06/2022 22:00,1.110297706,2.714738897,
15/06/2022 0:00,1.183504148,2.720839434,
15/06/2022 1:00,1.155034976,2.733040508,
15/06/2022 2:00,1.159102001,2.733040508,
15/06/2022 3:00,1.116398243,2.720839434,
15/06/2022 4:00,1.12249878,2.745241581,
15/06/2022 5:00,1.16723605,2.757442655,
15/06/2022 6:00,1.159102001,2.763543192,
15/06/2022 7:00,1.175370099,2.739141044,
15/06/2022 8:00,1.155034976,2.769643729,
15/06/2022 9:00,1.228241419,2.745241581,
15/06/2022 10:00,1.220107369,2.775744265,
15/06/2022 11:00,1.085895559,2.781844802,
15/06/2022 12:00,1.098096633,2.794045876,
15/06/2022 13:00,1.073694485,2.80624695,
15/06/2022 14:00,1.183504148,2.781844802,
15/06/2022 15:00,1.146900927,2.781844802,
15/06/2022 16:00,1.163169026,2.789978851,
15/06/2022 17:00,1.179437124,2.781844802,
15/06/2022 18:00,1.16723605,2.781844802,
15/06/2022 19:00,1.163169026,2.781844802,
15/06/2022 20:00,1.085895559,2.830649097,
15/06/2022 21:00,1.085895559,,
15/06/2022 22:00,1.098096633,2.80624695,
16/06/2022 0:00,1.085895559,2.80624695,
16/06/2022 1:00,1.163169026,2.794045876,
16/06/2022 2:00,1.171303075,2.800146413,
16/06/2022 3:00,1.201805759,2.818448023,
16/06/2022 4:00,1.175370099,2.798112901,
16/06/2022 5:00,1.16723605,2.830649097,
16/06/2022 6:00,1.159102001,2.830649097,
16/06/2022 7:00,1.191638197,2.830649097,
16/06/2022 8:00,1.187571173,2.818448023,
16/06/2022 9:00,1.128599317,2.842850171,
16/06/2022 10:00,1.14080039,2.818448023,
16/06/2022 11:00,1.159102001,2.842850171,
16/06/2022 12:00,1.165202538,2.830649097,
16/06/2022 13:00,1.146900927,2.848950708,
16/06/2022 14:00,1.171303075,2.846917195,
16/06/2022 15:00,1.134699854,2.842850171,
16/06/2022 16:00,1.116398243,2.879453392,
16/06/2022 17:00,1.14080039,2.855051245,
16/06/2022 18:00,1.146900927,2.848950708,
16/06/2022 19:00,1.116398243,2.861151781,
16/06/2022 20:00,1.098096633,2.879453392,
16/06/2022 21:00,1.189604685,2.867252318,
16/06/2022 22:00,1.171303075,2.879453392,
17/06/2022 0:00,1.177403612,2.873352855,
17/06/2022 1:00,1.183504148,2.879453392,
17/06/2022 2:00,1.171303075,2.891654466,
17/06/2022 3:00,1.177403612,2.897755002,
17/06/2022 4:00,1.195705222,2.903855539,
17/06/2022 5:00,1.175370099,2.883520416,
17/06/2022 6:00,1.203839271,2.907922564,
17/06/2022 7:00,1.159102001,2.911989588,
17/06/2022 8:00,1.175370099,2.911989588,
17/06/2022 9:00,1.159102001,2.920123638,
17/06/2022 10:00,1.189604685,2.928257687,
17/06/2022 11:00,1.153001464,2.928257687,
17/06/2022 12:00,1.189604685,2.928257687,
17/06/2022 13:00,1.098096633,2.903855539,
17/06/2022 14:00,1.098096633,2.94045876,
17/06/2022 15:00,1.146900927,2.47681796,
17/06/2022 16:00,1.207906296,2.903855539,
17/06/2022 17:00,1.142833903,2.956726859,
17/06/2022 18:00,1.171303075,2.952659834,
17/06/2022 19:00,1.216040345,2.964860908,
17/06/2022 20:00,1.16723605,2.946559297,
17/06/2022 21:00,1.14080039,2.946559297,
17/06/2022 22:00,1.12249878,2.983162518,
18/06/2022 0:00,1.085895559,,
18/06/2022 1:00,1.098096633,,
18/06/2022 2:00,1.085895559,2.989263055,
18/06/2022 3:00,1.12249878,3.001464129,
18/06/2022 4:00,1.14080039,3.001464129,
18/06/2022 5:00,1.153001464,3.03806735,
18/06/2022 6:00,1.110297706,3.03806735,
18/06/2022 7:00,1.146900927,3.031966813,
18/06/2022 8:00,1.110297706,3.050268424,
18/06/2022 9:00,1.153001464,3.062469497,
18/06/2022 10:00,1.159102001,3.050268424,
18/06/2022 11:00,1.183504148,3.050268424,
18/06/2022 12:00,1.214006833,3.074670571,
18/06/2022 13:00,1.232308443,3.074670571,
18/06/2022 14:00,1.159102001,3.099072718,
18/06/2022 15:00,1.175370099,3.050268424,
18/06/2022 16:00,1.116398243,3.099072718,
18/06/2022 17:00,1.159102001,3.062469497,
18/06/2022 18:00,1.110297706,3.074670571,
18/06/2022 19:00,1.146900927,3.099072718,
18/06/2022 20:00,1.191638197,3.066536522,
18/06/2022 21:00,1.199772247,3.08280462,
18/06/2022 22:00,1.155034976,3.066536522,
19/06/2022 0:00,1.183504148,3.103139743,
19/06/2022 1:00,1.150967952,3.107206768,
19/06/2022 2:00,1.195705222,3.105173255,
19/06/2022 3:00,1.171303075,3.086871645,
19/06/2022 4:00,1.163169026,3.092972182,
19/06/2022 5:00,1.201805759,3.111273792,
19/06/2022 6:00,1.23840898,3.135675939,
19/06/2022 7:00,1.191638197,3.117374329,
19/06/2022 8:00,1.203839271,3.117374329,
19/06/2022 9:00,1.150967952,3.135675939,
19/06/2022 10:00,1.207906296,3.139742964,
19/06/2022 11:00,1.199772247,3.143809989,
19/06/2022 12:00,1.175370099,3.160078087,
19/06/2022 13:00,1.199772247,3.184480234,
19/06/2022 14:00,1.220107369,3.164145111,
19/06/2022 15:00,1.175370099,3.176346185,
19/06/2022 16:00,1.183504148,3.172279161,
19/06/2022 17:00,1.163169026,3.160078087,
19/06/2022 18:00,1.191638197,3.172279161,
19/06/2022 19:00,1.16723605,3.217016431,
19/06/2022 20:00,1.179437124,3.172279161,
19/06/2022 21:00,1.183504148,3.176346185,
19/06/2022 22:00,1.175370099,3.217016431,
20/06/2022 0:00,1.183504148,3.200748333,
20/06/2022 1:00,1.16723605,3.245485603,
20/06/2022 2:00,1.199772247,3.221083455,
20/06/2022 3:00,1.175370099,3.241418578,
20/06/2022 4:00,1.187571173,3.221083455,
20/06/2022 5:00,1.175370099,3.233284529,
20/06/2022 6:00,1.187571173,3.245485603,
20/06/2022 7:00,1.195705222,3.245485603,
20/06/2022 8:00,1.203839271,3.263787213,
20/06/2022 9:00,1.224174394,3.239385066,
20/06/2022 10:00,1.203839271,3.26988775,
20/06/2022 11:00,1.187571173,3.273954775,
20/06/2022 12:00,1.195705222,3.306490971,
20/06/2022 13:00,1.203839271,3.249552627,
20/06/2022 14:00,1.179437124,3.286155848,
20/06/2022 15:00,1.175370099,3.290222873,
20/06/2022 16:00,1.187571173,3.290222873,
20/06/2022 17:00,1.207906296,3.306490971,
20/06/2022 18:00,1.165202538,3.312591508,
20/06/2022 19:00,1.207906296,3.306490971,
20/06/2022 20:00,1.146900927,3.300390434,
20/06/2022 21:00,1.110297706,3.343094192,
20/06/2022 22:00,1.134699854,3.336993655,
21/06/2022 0:00,1.098096633,3.355295266,
21/06/2022 1:00,1.159102001,3.343094192,
21/06/2022 2:00,1.12249878,3.318692045,
21/06/2022 3:00,1.134699854,3.343094192,
21/06/2022 4:00,1.12249878,3.343094192,
21/06/2022 5:00,1.085895559,3.36749634,
21/06/2022 6:00,1.110297706,3.349194729,
21/06/2022 7:00,1.183504148,3.343094192,
21/06/2022 8:00,1.187571173,3.330893119,
21/06/2022 9:00,1.175370099,3.330893119,
21/06/2022 10:00,1.203839271,3.330893119,
21/06/2022 11:00,1.175370099,3.355295266,
21/06/2022 12:00,1.165202538,3.36749634,
21/06/2022 13:00,1.195705222,3.36749634,
21/06/2022 14:00,1.189604685,3.379697413,
21/06/2022 15:00,1.201805759,3.404099561,
21/06/2022 16:00,1.183504148,3.36749634,
21/06/2022 17:00,1.159102001,3.379697413,
21/06/2022 18:00,1.098096633,,
21/06/2022 19:00,1.110297706,,
21/06/2022 20:00,1.256710591,,
21/06/2022 21:00,1.189604685,,
21/06/2022 22:00,1.165202538,,
22/06/2022 0:00,1.183504148,3.36749634,
22/06/2022 1:00,1.153001464,3.400032536,
22/06/2022 2:00,1.171303075,3.395965512,
22/06/2022 3:00,1.153001464,3.416300634,
22/06/2022 4:00,1.171303075,3.38579795,
22/06/2022 5:00,1.153001464,3.391898487,
22/06/2022 6:00,1.214006833,3.379697413,
22/06/2022 7:00,1.183504148,3.416300634,
22/06/2022 8:00,1.224174394,3.416300634,
22/06/2022 9:00,1.183504148,3.416300634,
22/06/2022 10:00,1.183504148,3.432568733,
22/06/2022 11:00,1.21197332,3.432568733,
22/06/2022 12:00,1.183504148,3.440702782,
22/06/2022 13:00,1.171303075,3.440702782,
22/06/2022 14:00,1.195705222,3.440702782,
22/06/2022 15:00,1.199772247,3.434602245,
22/06/2022 16:00,1.146900927,3.416300634,
22/06/2022 17:00,1.191638197,3.416300634,
22/06/2022 18:00,1.207906296,3.446803319,
22/06/2022 19:00,1.187571173,3.465104929,
22/06/2022 20:00,1.14080039,3.465104929,
22/06/2022 21:00,1.195705222,3.45697088,
22/06/2022 22:00,1.224174394,3.45697088,
23/06/2022 0:00,1.179437124,3.473238978,
23/06/2022 1:00,1.244509517,3.50170815,
23/06/2022 2:00,1.207906296,3.473238978,
23/06/2022 3:00,1.183504148,3.50170815,
23/06/2022 4:00,1.207906296,3.495607613,
23/06/2022 5:00,1.224174394,3.50170815,
23/06/2022 6:00,1.177403612,3.48340654,
23/06/2022 7:00,1.191638197,3.485440052,
23/06/2022 8:00,1.232308443,3.485440052,
23/06/2022 9:00,1.207906296,3.520009761,
23/06/2022 10:00,1.214006833,3.538311371,
23/06/2022 11:00,1.220107369,3.532210835,
23/06/2022 12:00,1.207906296,3.544411908,
23/06/2022 13:00,1.177403612,3.526110298,
23/06/2022 14:00,1.189604685,3.520009761,
23/06/2022 15:00,1.201805759,3.526110298,
23/06/2022 16:00,1.207906296,3.544411908,
23/06/2022 17:00,1.159102001,3.544411908,
23/06/2022 18:00,1.177403612,3.526110298,
23/06/2022 19:00,1.14080039,3.538311371,
23/06/2022 20:00,1.183504148,3.562713519,
23/06/2022 21:00,1.165202538,3.550512445,
23/06/2022 22:00,1.183504148,3.562713519,
24/06/2022 0:00,1.220107369,3.568814056,
24/06/2022 1:00,1.191638197,3.574914592,
24/06/2022 2:00,1.216040345,3.611517814,
24/06/2022 3:00,1.187571173,3.593216203,
24/06/2022 4:00,1.216040345,3.611517814,
24/06/2022 5:00,1.189604685,3.587115666,
24/06/2022 6:00,1.171303075,3.61761835,
24/06/2022 7:00,1.248576541,3.591182691,
24/06/2022 8:00,1.203839271,3.583048642,
24/06/2022 9:00,1.207906296,3.648121035,
24/06/2022 10:00,1.195705222,3.631852936,
24/06/2022 11:00,1.216040345,3.619651863,
24/06/2022 12:00,1.191638197,3.615584838,
24/06/2022 13:00,1.153001464,3.611517814,
24/06/2022 14:00,1.199772247,3.642020498,
24/06/2022 15:00,1.228241419,3.629819424,
24/06/2022 16:00,1.207906296,3.631852936,
24/06/2022 17:00,1.216040345,3.631852936,
24/06/2022 18:00,1.207906296,3.652188059,
24/06/2022 19:00,1.232308443,3.631852936,
24/06/2022 20:00,1.199772247,3.648121035,
24/06/2022 21:00,1.165202538,3.627785912,
24/06/2022 22:00,1.232308443,3.666422645,
25/06/2022 0:00,1.207906296,3.660322108,
25/06/2022 1:00,1.195705222,3.660322108,
25/06/2022 2:00,1.187571173,3.648121035,
25/06/2022 3:00,1.171303075,,
25/06/2022 4:00,1.207906296,,
25/06/2022 5:00,1.191638197,3.696925329,
25/06/2022 6:00,1.195705222,3.668456157,
25/06/2022 7:00,1.199772247,3.680657231,
25/06/2022 8:00,1.228241419,3.713193428,
25/06/2022 9:00,1.220107369,3.753863673,
25/06/2022 10:00,1.21197332,3.737595575,
25/06/2022 11:00,1.23840898,3.660322108,
25/06/2022 12:00,1.244509517,3.678623719,
25/06/2022 13:00,1.226207906,3.696925329,
25/06/2022 14:00,1.23840898,3.727428014,
25/06/2022 15:00,1.214006833,3.733528551,
25/06/2022 16:00,1.226207906,3.745729624,
25/06/2022 17:00,1.189604685,3.745729624,
25/06/2022 18:00,1.195705222,3.757930698,
25/06/2022 19:00,1.189604685,3.764031235,
25/06/2022 20:00,1.256710591,3.739629087,
25/06/2022 21:00,1.224174394,3.733528551,
25/06/2022 22:00,1.232308443,3.757930698,
26/06/2022 0:00,1.165202538,3.733528551,
26/06/2022 1:00,1.207906296,3.709126403,
26/06/2022 2:00,1.244509517,3.800634456,
26/06/2022 3:00,1.183504148,3.802667968,
26/06/2022 4:00,1.228241419,3.814869042,
26/06/2022 5:00,1.21197332,3.806734993,
26/06/2022 6:00,1.203839271,3.818936066,
26/06/2022 7:00,1.183504148,3.806734993,
26/06/2022 8:00,1.21197332,3.794533919,
26/06/2022 9:00,1.207906296,3.83113714,
26/06/2022 10:00,1.216040345,3.794533919,
26/06/2022 11:00,1.236375468,3.798600944,
26/06/2022 12:00,1.195705222,3.794533919,
26/06/2022 13:00,1.195705222,3.879941435,
26/06/2022 14:00,1.232308443,3.818936066,
26/06/2022 15:00,1.232308443,3.806734993,
26/06/2022 16:00,1.236375468,3.794533919,
26/06/2022 17:00,1.214006833,3.83113714,
26/06/2022 18:00,1.189604685,3.855539287,
26/06/2022 19:00,1.195705222,3.855539287,
26/06/2022 20:00,1.21197332,3.843338214,
26/06/2022 21:00,1.195705222,3.843338214,
26/06/2022 22:00,1.207906296,3.863673337,
27/06/2022 0:00,1.252643566,3.855539287,
27/06/2022 1:00,1.224174394,3.847405238,
27/06/2022 2:00,1.240442492,3.863673337,
27/06/2022 3:00,1.260777615,3.83113714,
27/06/2022 4:00,1.183504148,3.83113714,
27/06/2022 5:00,1.236375468,3.867740361,
27/06/2022 6:00,1.214006833,3.825036603,
27/06/2022 7:00,1.201805759,3.861639824,
27/06/2022 8:00,1.195705222,3.861639824,
27/06/2022 9:00,1.171303075,3.825036603,
27/06/2022 10:00,1.224174394,3.855539287,
27/06/2022 11:00,1.240442492,3.879941435,
27/06/2022 12:00,1.228241419,3.892142509,
27/06/2022 13:00,1.248576541,3.94704734,
27/06/2022 14:00,1.220107369,3.867740361,
27/06/2022 15:00,1.216040345,3.879941435,
27/06/2022 16:00,1.207906296,3.910444119,
27/06/2022 17:00,1.177403612,3.871807386,
27/06/2022 18:00,1.224174394,3.843338214,
27/06/2022 19:00,1.248576541,3.934846266,
27/06/2022 20:00,1.179437124,3.879941435,
27/06/2022 21:00,1.224174394,3.898243045,
27/06/2022 22:00,1.248576541,3.879941435,
28/06/2022 0:00,1.252643566,3.904343582,
28/06/2022 1:00,1.187571173,3.916544656,
28/06/2022 2:00,1.248576541,3.879941435,
28/06/2022 3:00,1.236375468,3.879941435,
28/06/2022 4:00,1.207906296,3.855539287,
28/06/2022 5:00,1.195705222,3.971449488,
28/06/2022 6:00,1.177403612,3.983650561,
28/06/2022 7:00,1.189604685,3.977550024,
28/06/2022 8:00,1.207906296,4.008052709,
28/06/2022 9:00,1.240442492,3.879941435,
28/06/2022 10:00,1.232308443,3.94704734,
28/06/2022 11:00,1.203839271,3.977550024,
28/06/2022 12:00,1.214006833,3.916544656,
28/06/2022 13:00,1.201805759,3.953147877,
28/06/2022 14:00,1.240442492,3.983650561,
28/06/2022 15:00,1.232308443,3.932812754,
28/06/2022 16:00,1.171303075,3.953147877,
28/06/2022 17:00,1.232308443,3.936879779,
28/06/2022 18:00,1.244509517,3.981617049,
28/06/2022 19:00,1.252643566,3.957214902,
28/06/2022 20:00,1.240442492,3.936879779,
28/06/2022 21:00,1.236375468,3.965348951,
28/06/2022 22:00,1.240442492,3.912477631,
29/06/2022 0:00,1.244509517,3.973483,
29/06/2022 1:00,1.260777615,3.959248414,
29/06/2022 2:00,1.199772247,4.020253782,
29/06/2022 3:00,1.236375468,3.977550024,
29/06/2022 4:00,1.203839271,3.965348951,
29/06/2022 5:00,1.228241419,4.184968277,
29/06/2022 6:00,1.224174394,,
29/06/2022 7:00,1.317715959,,
29/06/2022 8:00,1.293313812,3.953147877,
29/06/2022 9:00,1.226207906,3.977550024,
29/06/2022 10:00,1.23840898,3.940946803,
29/06/2022 11:00,1.189604685,3.953147877,
29/06/2022 12:00,1.207906296,3.965348951,
29/06/2022 13:00,1.226207906,3.910444119,
29/06/2022 14:00,1.244509517,3.971449488,
29/06/2022 15:00,1.23840898,3.916544656,
29/06/2022 16:00,1.159102001,3.977550024,
29/06/2022 17:00,1.177403612,4.050756467,
29/06/2022 18:00,1.201805759,3.92874573,
29/06/2022 19:00,1.195705222,4.001952172,
29/06/2022 20:00,0.927281601,,
29/06/2022 21:00,1.110297706,,
29/06/2022 22:00,1.301447861,3.989751098,
30/06/2022 0:00,1.317715959,4.087359688,
30/06/2022 1:00,1.195705222,,
30/06/2022 4:00,1.305514885,4.014153245,
30/06/2022 5:00,1.214006833,3.953147877,
30/06/2022 6:00,1.244509517,3.989751098,
30/06/2022 7:00,1.244509517,4.221571498,
30/06/2022 8:00,1.21197332,3.965348951,
30/06/2022 9:00,1.216040345,4.075158614,
30/06/2022 10:00,1.203839271,3.953147877,
30/06/2022 11:00,1.240442492,4.056857003,
30/06/2022 12:00,1.244509517,4.227672035,
30/06/2022 13:00,1.244509517,4.105661298,
30/06/2022 14:00,1.281112738,4.050756467,
30/06/2022 15:00,1.189604685,4.075158614,
30/06/2022 16:00,1.232308443,4.27647633,
30/06/2022 17:00,1.659346022,4.142264519,
30/06/2022 18:00,1.191638197,4.099560761,
30/06/2022 19:00,1.21197332,4.404587604,
30/06/2022 20:00,1.228241419,4.123962909,
30/06/2022 21:00,1.244509517,4.06295754,
30/06/2022 22:00,1.268911664,4.239873109,
1/07/2022 0:00,1.248576541,4.119895884,
1/07/2022 1:00,1.287213275,4.136163982,
1/07/2022 2:00,1.23840898,4.099560761,
1/07/2022 3:00,1.240442492,3.940946803,
1/07/2022 4:00,1.177403612,,
1/07/2022 5:00,1.244509517,4.282576867,
1/07/2022 6:00,1.275012201,4.29477794,
1/07/2022 7:00,1.281112738,4.136163982,
1/07/2022 8:00,1.244509517,4.270375793,
1/07/2022 9:00,1.232308443,4.148365056,
1/07/2022 10:00,1.232308443,4.148365056,
1/07/2022 11:00,1.226207906,4.130063446,
1/07/2022 12:00,1.207906296,4.087359688,
1/07/2022 13:00,1.23840898,4.130063446,
1/07/2022 14:00,1.305514885,4.075158614,
1/07/2022 15:00,,4.075158614,
1/07/2022 16:00,1.244509517,4.233772572,
1/07/2022 17:00,1.220107369,4.306979014,
1/07/2022 18:00,1.23840898,4.264275256,
1/07/2022 19:00,1.195705222,4.367984383,
1/07/2022 20:00,1.252643566,4.355783309,
1/07/2022 21:00,1.23840898,4.239873109,
1/07/2022 22:00,1.183504148,4.142264519,
2/07/2022 0:00,1.220107369,4.282576867,
2/07/2022 1:00,1.260777615,4.372051407,
2/07/2022 2:00,1.220107369,4.264275256,
2/07/2022 3:00,1.216040345,4.29477794,
2/07/2022 4:00,1.203839271,4.172767204,
2/07/2022 5:00,1.165202538,,
2/07/2022 6:00,1.216040345,4.367984383,
2/07/2022 7:00,1.281112738,4.319180088,
2/07/2022 8:00,1.293313812,4.404587604,
2/07/2022 9:00,1.244509517,4.544899951,
2/07/2022 10:00,1.23840898,4.471693509,
2/07/2022 11:00,1.195705222,4.587603709,
2/07/2022 12:00,1.244509517,4.587603709,
2/07/2022 13:00,1.23840898,4.612005857,
2/07/2022 14:00,1.262811127,4.29477794,
2/07/2022 15:00,1.183504148,4.398487067,
2/07/2022 16:00,1.23840898,4.551000488,
2/07/2022 17:00,1.207906296,4.514397267,
2/07/2022 18:00,1.189604685,4.483894583,
2/07/2022 19:00,1.207906296,4.404587604,
2/07/2022 20:00,1.293313812,4.465592972,
2/07/2022 21:00,1.305514885,4.502196193,
2/07/2022 22:00,1.256710591,,
3/07/2022 0:00,1.262811127,4.380185456,
3/07/2022 1:00,1.262811127,4.575402635,
3/07/2022 2:00,1.26484464,4.465592972,
3/07/2022 3:00,1.244509517,4.471693509,
3/07/2022 4:00,1.195705222,4.526598341,
3/07/2022 5:00,1.240442492,4.306979014,
3/07/2022 6:00,1.203839271,4.477794046,
3/07/2022 7:00,1.232308443,4.526598341,
3/07/2022 8:00,1.21197332,4.300878477,
3/07/2022 9:00,1.250610054,4.215470961,
3/07/2022 10:00,1.110297706,4.62420693,
3/07/2022 11:00,1.189604685,4.526598341,
3/07/2022 12:00,1.250610054,4.587603709,
3/07/2022 13:00,1.195705222,4.563201562,
3/07/2022 14:00,1.195705222,4.477794046,
3/07/2022 15:00,1.201805759,4.544899951,
3/07/2022 16:00,1.293313812,4.599804783,
3/07/2022 17:00,1.329917033,4.380185456,
3/07/2022 18:00,1.201805759,,
3/07/2022 19:00,1.171303075,,
3/07/2022 20:00,1.110297706,,
3/07/2022 21:00,1.244509517,,
3/07/2022 22:00,1.228241419,,
4/07/2022 0:00,1.228241419,4.575402635,
4/07/2022 1:00,1.220107369,4.770619815,
4/07/2022 2:00,1.224174394,4.581503172,
4/07/2022 3:00,1.333984057,4.599804783,
4/07/2022 4:00,1.228241419,4.557101025,
4/07/2022 5:00,1.199772247,4.538799414,
4/07/2022 6:00,1.220107369,4.477794046,
4/07/2022 7:00,1.232308443,4.258174719,
4/07/2022 8:00,1.244509517,4.648609078,
4/07/2022 9:00,1.272978689,4.441190825,
4/07/2022 10:00,1.21197332,4.599804783,
4/07/2022 11:00,1.214006833,4.563201562,
4/07/2022 12:00,1.195705222,4.612005857,
4/07/2022 13:00,1.207906296,4.709614446,
4/07/2022 14:00,1.110297706,4.697413372,
4/07/2022 15:00,1.220107369,4.819424109,
4/07/2022 16:00,1.220107369,,
4/07/2022 17:00,1.244509517,,
4/07/2022 18:00,1.12249878,,
5/07/2022 4:00,1.244509517,,
5/07/2022 5:00,1.216040345,,
5/07/2022 6:00,1.268911664,4.709614446,
5/07/2022 7:00,1.26484464,4.734016593,
5/07/2022 8:00,1.240442492,4.630307467,
5/07/2022 9:00,1.252643566,4.74011713,
5/07/2022 10:00,1.26484464,4.715714983,
5/07/2022 11:00,1.256710591,4.691312836,
5/07/2022 12:00,1.189604685,4.544899951,
5/07/2022 13:00,1.256710591,4.557101025,
5/07/2022 14:00,1.214006833,,
5/07/2022 15:00,1.177403612,,
5/07/2022 16:00,1.293313812,,
5/07/2022 18:00,1.12249878,,
5/07/2022 19:00,1.226207906,,
5/07/2022 20:00,1.297380836,,
5/07/2022 21:00,1.226207906,,
5/07/2022 22:00,1.073694485,,
6/07/2022 0:00,1.293313812,,
6/07/2022 1:00,1.293313812,4.868228404,
6/07/2022 2:00,1.293313812,5.124450952,
6/07/2022 3:00,1.232308443,4.904831625,
6/07/2022 4:00,1.427525622,,
6/07/2022 5:00,1.305514885,,
6/07/2022 6:00,1.329917033,,
6/07/2022 7:00,1.342118106,,
6/07/2022 8:00,1.281112738,,
6/07/2022 9:00,1.268911664,,
6/07/2022 10:00,1.317715959,,
6/07/2022 11:00,1.293313812,,
6/07/2022 12:00,1.342118106,4.343582235,
6/07/2022 13:00,1.305514885,4.233772572,
